timestamp,machine_id,cpu_util_actual,mem_util_actual
77,Server_00,0.43758434400417334,0.3932322983845009
78,Server_00,0.4826780484574434,0.4368843229731611
79,Server_00,0.42398407097585955,0.3767646535519127
80,Server_00,0.5352123819833376,0.4865834168878589
81,Server_00,0.4653880531049831,0.41536583917889125
82,Server_00,0.44639735413821485,0.39499834300786363
83,Server_00,0.4212845009620579,0.36852529523512945
84,Server_00,0.4885738711359332,0.43447122258077536
85,Server_00,0.4808648156897861,0.42543562339839197
86,Server_00,0.40095263737767295,0.3442139459125051
87,Server_00,0.39497115711313463,0.3369401546379966
88,Server_00,0.5101916565503863,0.4508856729455471
89,Server_00,0.4731741735049274,0.4126106784667045
90,Server_00,0.4996540713726233,0.4378506724976338
91,Server_00,0.4088491113547831,0.34582355220907224
92,Server_00,0.4416011096400084,0.3773712678132677
93,Server_00,0.3806962685020225,0.31528015364711015
94,Server_00,0.4469731720277409,0.380388923885721
95,Server_00,0.49252892036666884,0.4247948067775841
96,Server_00,0.4285258574009225,0.35966027230051956
97,Server_00,0.4415655493327883,0.37158701073541556
98,Server_00,0.4708863165178956,0.3998134644857943
99,Server_00,0.4480113720904393,0.3758629666896506
100,Server_00,0.4820194821355447,0.408814401378657
101,Server_00,0.5921854509101242,0.5179426886860863
102,Server_00,0.4351887936505834,0.35992745764181067
103,Server_00,0.5255372322688332,0.44927654185583477
104,Server_00,0.38252691700656294,0.30528620116032
105,Server_00,0.5128648454926765,0.43466354065500307
106,Server_00,0.42405245688665716,0.3449101048387746
107,Server_00,0.5061858742570662,0.4261221199766275
108,Server_00,0.3990096596228923,0.31804424912968843
109,Server_00,0.4764438728380376,0.3945966510286239
110,Server_00,0.5422740103601119,0.4595649188315918
111,Server_00,0.49017937596897854,0.40662845083218235
112,Server_00,0.4760254630125051,0.391652832694805
113,Server_00,0.45160744013858617,0.3664333231765872
114,Server_00,0.5680712029786577,0.48211590580100744
115,Server_00,0.5229865667107789,0.4362704814113386
116,Server_00,0.5308360544364114,0.443379656538033
117,Server_00,0.5250283142117655,0.43685216042092045
118,Server_00,0.5878103346105616,0.4989350605630654
119,Server_00,0.44397782573475486,0.35442414373283776
120,Server_00,0.4529568021387281,0.36274549887969737
121,Server_00,0.5239739504057634,0.43312588470250807
122,Server_00,0.5054949636496486,0.41403106414323526
123,Server_00,0.5025642091894995,0.4105054720541109
124,Server_00,0.43383578900456754,0.34120327564503594
125,Server_00,0.48603922178683356,0.39285405652901995
126,Server_00,0.4187230447712657,0.3250064125455395
127,Server_00,0.47117393991385,0.3769470839319228
128,Server_00,0.4807892249206501,0.3860734443460181
129,Server_00,0.5554185800996119,0.46023522771186237
130,Server_00,0.47374366086215286,0.3781141407153918
131,Server_00,0.5043210102397376,0.40826677531539335
132,Server_00,0.46365334197028196,0.36719589182454426
133,Server_00,0.44444434797779236,0.34760522638394403
134,Server_00,0.4825681408030847,0.38536893338898376
135,Server_00,0.5581610404829501,0.4606233723639226
136,Server_00,0.48812278439184165,0.390268317799244
137,Server_00,0.4567825775664639,0.3586330094721752
138,Server_00,0.5600833687567012,0.4616604284938056
139,Server_00,0.43855581236076446,0.3398812592406852
140,Server_00,0.5098033433474976,0.410898964273843
141,Server_00,0.47444164988591475,0.3753292569652988
142,Server_00,0.6341501449428625,0.5348515730929616
143,Server_00,0.5135426104724004,0.4140797150275087
144,Server_00,0.6068733205825321,0.5072679748968778
145,Server_00,0.44883121835783746,0.3491053114069227
146,Server_00,0.48971718218523363,0.389892616165462
147,Server_00,0.5311302495815231,0.43122893750837676
148,Server_00,0.515423684395231,0.41546754770026195
149,Server_00,0.551302509784241,0.4513134759111385
150,Server_00,0.49059011581606915,0.39059011581606917
151,Server_00,0.5043905027215294,0.4044014688484269
152,Server_00,0.4015491545936824,0.30159301789871334
153,Server_00,0.48563501445996315,0.38573370238681687
154,Server_00,0.4237046246813943,0.32388005866162267
155,Server_00,0.44653602044730795,0.3468101134963932
156,Server_00,0.4498692279255583,0.350263882239904
157,Server_00,0.5422528637919661,0.44278996834707457
158,Server_00,0.49908933846853826,0.3997907666186374
159,Server_00,0.5915054992468788,0.4923931063262628
160,Server_00,0.47048672678291636,0.3715823477092617
161,Server_00,0.5020809148642339,0.4034063617441546
162,Server_00,0.5773917655182453,0.4789688252553498
163,Server_00,0.4788540009691987,0.38070443287491
164,Server_00,0.48674450803395947,0.3888900414413618
165,Server_00,0.5322878760280892,0.4347502079090617
166,Server_00,0.4542003237628721,0.3570011163487712
167,Server_00,0.49594843044383435,0.39910930884998597
168,Server_00,0.5716657083906701,0.4752082582449324
169,Server_00,0.4119781990926466,0.31592396416830226
170,Server_00,0.5412669812777486,0.44563746113098746
171,Server_00,0.46771668512153164,0.3725333327337822
172,Server_00,0.6535028259178657,0.5587870453432336
173,Server_00,0.5056241349848456,0.4113972790029184
174,Server_00,0.6067254520048596,0.5130088197791334
175,Server_00,0.409295687742632,0.31611052248481836
176,Server_00,0.45595950485938797,0.36332699149985637
177,Server_00,0.5238220350638224,0.4317632979284338
178,Server_00,0.5085842469224968,0.4171203474160834
179,Server_00,0.4444860000921994,0.35363793438894403
180,Server_00,0.452012853825982,0.3618015505669513
181,Server_00,0.48496404577924884,0.39541036377733174
182,Server_00,0.48444155923389237,0.3955662851863962
183,Server_00,0.5240614047064687,0.4358852509156235
184,Server_00,0.49073559267588696,0.4032791947775087
185,Server_00,0.46955024841253995,0.3828341631130996
186,Server_00,0.4528525228378525,0.3668972256602022
187,Server_00,0.4962056619793335,0.4110315450173346
188,Server_00,0.4944837749571038,0.41011114463940374
189,Server_00,0.4995764646680483,0.4160255395312521
190,Server_00,0.4709807101860655,0.3882716186575454
191,Server_00,0.3778706207099054,0.2960233989004917
192,Server_00,0.48967604791855274,0.40871063742534885
193,Server_00,0.43837034993452456,0.3583065956540859
194,Server_00,0.5557921029897004,0.47664975094181783
195,Server_00,0.4995855868429625,0.42138428200528893
196,Server_00,0.4941311355099106,0.4168904196636677
197,Server_00,0.44801415460671834,0.3717534641937199
198,Server_00,0.4428423691083155,0.3675810330995428
199,Server_00,0.4269979917338864,0.35275522950984856
200,Server_00,0.5258897362119619,0.4526846554550742
201,Server_00,0.48165503890874484,0.40950663350795613
202,Server_00,0.41797391833954867,0.3469010663074473
203,Server_00,0.5884535159571102,0.5184749773597374
204,Server_00,0.4114433844521677,0.3425777993517647
205,Server_00,0.5078247899861118,0.4400906763970269
206,Server_00,0.42201991235733366,0.35543566421531375
207,Server_00,0.5221315061172915,0.4567153912623791
208,Server_00,0.35144511447559257,0.28721527264885177
209,Server_00,0.46194670034012186,0.398921141194411
210,Server_00,0.5050231055477534,0.4432197066727639
211,Server_00,0.486452286211845,0.4258887911736221
212,Server_00,0.39032843846085274,0.3310224548560135
213,Server_00,0.4661923725676597,0.4081613700925216
214,Server_00,0.49511303621645814,0.43837434475129017
215,Server_00,0.4428787180655765,0.3874495257741823
216,Server_00,0.5173043189551481,0.4632016703999902
217,Server_00,0.420222190030357,0.36746298430342855
218,Server_00,0.5003825610349935,0.4489835499046422
219,Server_00,0.4584231244876848,0.40840091056159294
220,Server_00,0.35590020234373243,0.30727123724825367
221,Server_00,0.4379952452640894,0.39077582784014253
222,Server_00,0.4840457138064361,0.4382519883221538
223,Server_00,0.4384939067077751,0.3941418610881027
224,Server_00,0.4113473859522922,0.3684528500257316
225,Server_00,0.4030834919058737,0.36166213566856426
226,Server_00,0.46165907051418226,0.42172640241150916
227,Server_00,0.3437347690348471,0.3053061342607658
228,Server_00,0.4349054486844991,0.3979960274987614
229,Server_00,0.35912567857564265,0.32375048463911044
230,Server_00,0.4891165537156711,0.45529043244389955
231,Server_00,0.4638522389063556,0.43158986584162523
232,Server_00,0.5213229034973564,0.49063878269933536
233,Server_00,0.46889555330409416,0.43980401575930406
234,Server_00,0.40957724701112014,0.38209244906138223
235,Server_00,0.369608588520418,0.34374451031045056
236,Server_00,0.4614212618008363,0.43719170574517424
237,Server_00,0.37968363264203653,0.3571022219114412
238,Server_00,0.4537118419723171,0.43279201899984215
239,Server_00,0.3385868670959586,0.3193418921028354
240,Server_00,0.45627353186071606,0.4387164814022214
241,Server_00,0.42085747681037644,0.4050012423418407
242,Server_00,0.465625697615206,0.45148298407831966
243,Server_00,0.29294459512068977,0.2805279195502637
244,Server_00,0.41721887858325635,0.40654056873458755
245,Server_00,0.3268432526140993,0.31791544561109386
246,Server_00,0.4218642891002093,0.41469893010441
247,Server_00,0.35030581378187586,0.34491465468254034
248,Server_00,0.48680265774316644,0.48319725586854045
249,Server_00,0.39038637008090876,0.3885780869308345
250,Server_00,0.4376602533076424,0.43766025330764236
251,Server_00,0.3859485805018971,0.38776782977886903
252,Server_00,0.34605482945801946,0.34970409463767643
253,Server_00,0.3973531155472464,0.4028429625734356
254,Server_00,0.5082424826899359,0.5155832756659635
255,Server_00,0.4142007347217525,0.42340263477384316
256,Server_00,0.35411312110363163,0.3651860852666461
257,Server_00,0.4339148591458091,0.44686863927134357
258,Server_00,0.37669870544524797,0.3915428471322334
259,Server_00,0.32772398370371825,0.344467825251638
260,Server_00,0.38539421891488346,0.4040468902997234
261,Server_00,0.38241069829138286,0.40298112016442666
262,Server_00,0.41443261177078894,0.43692949448036844
263,Server_00,0.32990267378681437,0.35433451642312097
264,Server_00,0.4616623456668887,0.48803743512995307
265,Server_00,0.3651415761460834,0.3934679862370234
266,Server_00,0.32036810303727226,0.3506536935729092
267,Server_00,0.3357897339502311,0.36804214990117284
268,Server_00,0.36117661104735094,0.3954032816996343
269,Server_00,0.44301763771863795,0.47922577585902393
270,Server_00,0.4154072972813669,0.45360389840637744
271,Server_00,0.32669311292895836,0.366884954477741
272,Server_00,0.3343405384245473,0.376534179035653
273,Server_00,0.3275813673139079,0.3717831461060621
274,Server_00,0.3359974439146666,0.3822134797916135
275,Server_00,0.4257234288438946,0.4739596198233905
276,Server_00,0.36828500149787335,0.4185470240649024
277,Server_00,0.3169696689003525,0.3692629773846363
278,Server_00,0.4061202642197243,0.4604500901975932
279,Server_00,0.350758901521633,0.4071302532423245
280,Server_00,0.2715717456628175,0.32998940749926553
281,Server_00,0.2783754812703431,0.3388440131945179
282,Server_00,0.3993145916963345,0.4618383287791895
283,Server_00,0.32047255972888467,0.38505561166496793
284,Server_00,0.2778767857828175,0.3445230364395971
285,Server_00,0.37849326512300413,0.44720637211495795
286,Server_00,0.37427120162000715,0.4450545959075249
287,Server_00,0.27630596810074254,0.34916285361388166
288,Server_00,0.40120209706726745,0.4761354503544066
289,Server_00,0.335801538793586,0.41281410869501267
290,Server_00,0.38159274502193674,0.460687052368406
291,Server_00,0.3502751318340706,0.43145346917036775
292,Server_00,0.2974945395850142,0.3807589709185511
293,Server_00,0.23247921276387518,0.31783157333834877
294,Server_00,0.28795647728316015,0.37539837337729753
295,Server_00,0.34410772544643675,0.43364053419784804
296,Server_00,0.3801916828107977,0.47181655206495776
297,Server_00,0.27651875351149713,0.3702366016958715
298,Server_00,0.3222228937407394,0.418034409764068
299,Server_00,0.34030750498794843,0.4382131481646993
300,Server_00,0.40877957349780025,0.5087795734978003
301,Server_00,0.35727550527093765,0.45936986209418673
302,Server_00,0.30618369679984603,0.41037218077651744
303,Server_00,0.3080212967017415,0.4143034485173671
304,Server_00,0.22283360048762296,0.33120873123346284
305,Server_00,0.2721497750527969,0.38261696630138575
306,Server_00,0.2866366691544101,0.3991947730602728
307,Server_00,0.33218287715752354,0.44683051658304984
308,Server_00,0.247482176241966,0.3642177449084291
309,Server_00,0.23403425860247307,0.35285592126617593
310,Server_00,0.33081178573336034,0.4517174783868911
311,Server_00,0.34188620100734735,0.46487363110592067
312,Server_00,0.2890384538722023,0.4141051005850631
313,Server_00,0.21375861407415722,0.3409017285610181
314,Server_00,0.2618038683260076,0.3910204740384899
315,Server_00,0.3050064551716184,0.4362933481796646
316,Server_00,0.3417558909530456,0.4751096402962661
317,Server_00,0.1945945499155849,0.3300114979795016
318,Server_00,0.18319311563257729,0.3206693785497223
319,Server_00,0.23757428837448905,0.3771057564503143
320,Server_00,0.2527592741467555,0.39434161231030734
321,Server_00,0.3446003315119548,0.48822897979126334
322,Server_00,0.27182269485231325,0.41749286887444437
323,Server_00,0.2572752570282998,0.4049819485440159
324,Server_00,0.2085481245186192,0.35828610195159016
325,Server_00,0.24277726905087751,0.3945410780713816
326,Server_00,0.20663540160912888,0.36041936573218203
327,Server_00,0.17487169241796036,0.3306699136258063
328,Server_00,0.17139818950922558,0.3292045488981198
329,Server_00,0.19763331695533307,0.3574414754065504
330,Server_00,0.19951554209422387,0.36131894096921324
331,Server_00,0.18265024009508948,0.3464421019547035
332,Server_00,0.15586505620916258,0.32163838555687935
333,Server_00,0.18158681658060988,0.34933440062966814
334,Server_00,0.1659039552459951,0.33561836471035816
335,Server_00,0.08650201110173056,0.2581756010107906
336,Server_00,0.22202239938732982,0.39564730992426544
337,Server_00,0.17189561144645804,0.34746376881015145
338,Server_00,0.25480047739440126,0.4323035946848219
339,Server_00,0.19865841668287434,0.37808799480983046
340,Server_00,0.15562586611768914,0.3369731947328492
341,Server_00,0.1700557981791172,0.35331195663119735
342,Server_00,0.2790325812439815,0.46418843955699607
343,Server_00,0.19153908556993865,0.3785853054444042
344,Server_00,0.225145951783636,0.41407298762062145
345,Server_00,0.14193927333452022,0.3327373732824297
346,Server_00,0.16194379966565584,0.3546030066896282
347,Server_00,0.28387045020130874,0.47838060317511955
348,Server_00,0.25873681871699383,0.4550875535373369
349,Server_00,0.26254381158689544,0.46072456230992365
350,Server_00,0.20289903759379205,0.40289903759379203
351,Server_00,0.19215595462037846,0.39396423777045275
352,Server_00,0.22769829945241535,0.43130370132704127
353,Server_00,0.2075151908625692,0.41290634996190473
354,Server_00,0.18837335187755413,0.3955387108733535
355,Server_00,0.13973064867103652,0.3486584556740419
356,Server_00,0.16779740486975203,0.37847571471842095
357,Server_00,0.15423020768656445,0.3666468832569906
358,Server_00,0.12899156135890094,0.3431342748957873
359,Server_00,0.15115516679450652,0.36701140126304227
360,Server_00,0.19582724867466203,0.41338429913315666
361,Server_00,0.1849396593158905,0.4041846343090136
362,Server_00,0.18253391060477203,0.403453733577247
363,Server_00,0.05,0.2677996680092021
364,Server_00,0.17884640449133818,0.4030759605470003
365,Server_00,0.19923483809142145,0.425098916301389
366,Server_00,0.1683063559859964,0.39579115393573433
367,Server_00,0.10664938294382809,0.33574092048861826
368,Server_00,0.20538443413729432,0.4360685549353154
369,Server_00,0.05715259564206626,0.2894149687067967
370,Server_00,0.2353506174824213,0.46917673875419297
371,Server_00,0.21411829661934287,0.449493490555875
372,Server_00,0.10804266676006785,0.34495208794580556
373,Server_00,0.06098687899480637,0.29941551376888775
374,Server_00,0.16050221677744475,0.4004348848801179
375,Server_00,0.16449737572412487,0.4059187319614344
376,Server_00,0.09503614891260134,0.3379306848391621
377,Server_00,0.16318413741748813,0.4075361830371606
378,Server_00,0.1812622296977446,0.427055955182027
379,Server_00,0.14378799277493523,0.3910074101988821
380,Server_00,0.15682327545324792,0.4054522405487268
381,Server_00,0.23922876522669895,0.4892509791527908
382,Server_00,0.13561078410425692,0.3870097952346082
383,Server_00,0.1976569166144767,0.4504161223414051
384,Server_00,0.11110774463029605,0.36521039318545395
385,Server_00,0.13227830894437617,0.38770750123577047
386,Server_00,0.06314674430582924,0.3198854357709972
387,Server_00,0.16091338200447763,0.4189443844796158
388,Server_00,0.20272188019825346,0.4620278638030927
389,Server_00,0.08512813711853234,0.34569163215675525
390,Server_00,0.16211780780292956,0.4239212066779191
391,Server_00,0.09757383670072048,0.3605993958464314
392,Server_00,0.09426223147307439,0.35849207329981514
393,Server_00,0.15194552116076263,0.417361636015675
394,Server_00,0.18650583070692545,0.45309007884894537
395,Server_00,0.1822706591709324,0.45000477276001727
396,Server_00,0.2555586254007694,0.5244242105011725
397,Server_00,0.11938725455393562,0.3893657931513084
398,Server_00,0.20326048201186628,0.4743333340439676
399,Server_00,0.09104905403428365,0.36319745943507237
400,Server_00,0.15568612736929877,0.4288912081261866
401,Server_00,0.1436777899460683,0.41792055217010626
402,Server_00,0.20943393162552734,0.4846952676343001
403,Server_00,0.06769278833651718,0.3439534787495156
404,Server_00,0.08094732564604118,0.3581880414922841
405,Server_00,0.10367228197368532,0.3818735868113589
406,Server_00,0.12316601618890075,0.40230836823678334
407,Server_00,0.13867753516997514,0.41874128945041394
408,Server_00,0.05985299770250166,0.3408184081957056
409,Server_00,0.1459157240392247,0.42776294584863844
410,Server_00,0.11173724754277364,0.3944463390712938
411,Server_00,0.05,0.32847114638316294
412,Server_00,0.05,0.2602401825740821
413,Server_00,0.11700698218797817,0.40218109914997713
414,Server_00,0.1692599240399056,0.45521522121755587
415,Server_00,0.11325278162623521,0.39996886692567557
416,Server_00,0.17116320791587608,0.4586196058142544
417,Server_00,0.05017964262890404,0.33835579641974917
418,Server_00,0.05,0.32700674881396585
419,Server_00,0.06125209608853596,0.3508057780904531
420,Server_00,0.1624996750412476,0.45271097830027834
421,Server_00,0.05,0.30602315909161293
422,Server_00,0.06185389323610375,0.3533177927425173
423,Server_00,0.14291813303429124,0.43497687016967984
424,Server_00,0.14205393555082096,0.43468644891035263
425,Server_00,0.08575811276523396,0.3789432780230476
426,Server_00,0.0981964355175365,0.39191306774326273
427,Server_00,0.10662051660609152,0.4008473725880188
428,Server_00,0.1725813095161509,0.467297090090783
429,Server_00,0.14210661966075933,0.4372899720485089
430,Server_00,0.06050542399185738,0.35613494413861857
431,Server_00,0.07120326623777334,0.36725750116211775
432,Server_00,0.0807476310757026,0.37720508122144036
433,Server_00,0.06875199410048963,0.3655911156943381
434,Server_00,0.11473301553980378,0.4119322229539048
435,Server_00,0.2621586408091383,0.5596963089281659
436,Server_00,0.1193248482406081,0.4171793148332058
437,Server_00,0.07590726679423256,0.3740568348885213
438,Server_00,0.1139480338340026,0.4123709740968982
439,Server_00,0.07821395213113774,0.3768885052512171
440,Server_00,0.06044999933228149,0.3593543784059362
441,Server_00,0.0823537668827193,0.3814661598033353
442,Server_00,0.08691917982350277,0.38621775167340366
443,Server_00,0.14026973127071893,0.4397326267156106
444,Server_00,0.09435798654510964,0.393963332230764
445,Server_00,0.16776046152904595,0.4674863684799607
446,Server_00,0.08062590615537932,0.38045047217515104
447,Server_00,0.06756749355635727,0.3674688056295036
448,Server_00,0.16419676954128182,0.464152906236251
449,Server_00,0.19144695165319575,0.49143598552629825
450,Server_00,0.11833793088849993,0.41833793088849996
451,Server_00,0.06707544560208563,0.3670644794751881
452,Server_00,0.0798286151575417,0.3797847518525108
453,Server_00,0.08318098649552824,0.3830822985686746
454,Server_00,0.06639467274944995,0.3662192387692217
455,Server_00,0.08175886061374542,0.3814847675646602
456,Server_00,0.07560705941516116,0.37521240510081555
457,Server_00,0.15071966020997962,0.4501825556548713
458,Server_00,0.09606922089296571,0.3953677927428666
459,Server_00,0.07881124809184074,0.3779236410124568
460,Server_00,0.11104414081316662,0.4099485198868213
461,Server_00,0.12825850697638302,0.42693306009646237
462,Server_00,0.11089772150748418,0.4093206617703798
463,Server_00,0.10197971330342608,0.40012928139771486
464,Server_00,0.07318890855308186,0.37104337514567953
465,Server_00,0.08850522096918619,0.38604288908821377
466,Server_00,0.09758969180625277,0.39478889922035376
467,Server_00,0.13295736730550703,0.42979648889935546
468,Server_00,0.19446744712699332,0.49092489727273114
469,Server_00,0.05,0.3372656510935725
470,Server_00,0.08904472143735093,0.3846742415841121
471,Server_00,0.16383909386795462,0.4590224462557041
472,Server_00,0.08276972794023696,0.37748550851486906
473,Server_00,0.08944178025498309,0.3836686362369104
474,Server_00,0.18679559881974228,0.4805122310454686
475,Server_00,0.13829485362542418,0.43148001888323784
476,Server_00,0.057864691801760584,0.3504972051612923
477,Server_00,0.06263299491975355,0.3546917320551422
478,Server_00,0.10860297743290419,0.40006687693931775
479,Server_00,0.15388189450506895,0.4447299602083244
480,Server_00,0.11762246039332691,0.4078337636523577
481,Server_00,0.14719716994489637,0.43675085194681357
482,Server_00,0.12167573526647642,0.41055100931397265
483,Server_00,0.09489706919106713,0.3830732229819123
484,Server_00,0.1186590973037126,0.40611549520209095
485,Server_00,0.11849034281102609,0.40520642811046653
486,Server_00,0.09037252049266761,0.37632781767031787
487,Server_00,0.05,0.324665844504995
488,Server_00,0.17638679630760326,0.46075942662530345
489,Server_00,0.18363211750615746,0.4671830426429538
490,Server_00,0.19342278639425575,0.476131877922776
491,Server_00,0.05,0.32869557619466605
492,Server_00,0.16276726511772094,0.4437326756109249
493,Server_00,0.05,0.31879917599450147
494,Server_00,0.13737822639039227,0.4165205784382749
495,Server_00,0.05221138337911174,0.3304126882167854
496,Server_00,0.16792406896312495,0.44516478480936794
497,Server_00,0.05,0.3066760907631726
498,Server_00,0.05,0.3021414710737255
499,Server_00,0.12351508603897682,0.39775784826301475
500,Server_00,0.11795257726571519,0.39115765802260305
501,Server_00,0.10213098517555622,0.3742793905763451
502,Server_00,0.11026571433150921,0.3813385663636105
503,Server_00,0.15924053524569245,0.4292190738430653
504,Server_00,0.1325967857133273,0.4014623708137303
505,Server_00,0.09563824095142565,0.36337235454051053
506,Server_00,0.1260518278105827,0.3926360759526027
507,Server_00,0.11658436467185018,0.3820004795267626
508,Server_00,0.1585826349829614,0.42281247680970224
509,Server_00,0.17517503929139616,0.4382005984371071
510,Server_00,0.05,0.289769662301202
511,Server_00,0.17020299904537198,0.430766494083595
512,Server_00,0.11449462945370986,0.3738006130585492
513,Server_00,0.07747209075989307,0.33550309323503114
514,Server_00,0.15388064152282968,0.4106193329879977
515,Server_00,0.12217910814656564,0.37760830043795984
516,Server_00,0.16986085375620352,0.4239635023113615
517,Server_00,0.16407307001903065,0.41683227574595916
518,Server_00,0.2169618711608165,0.46836088229116785
519,Server_00,0.11502475574334059,0.36504696966943256
520,Server_00,0.15464462546708382,0.4032735905625628
521,Server_00,0.13076517161287035,0.3779845890368173
522,Server_00,0.12945877031360065,0.3752524957978831
523,Server_00,0.22846387605573834,0.47281592167541076
524,Server_00,0.1864960270257675,0.4293905629523282
525,Server_00,0.11843770681608637,0.35985906305339593
526,Server_00,0.19912147601833174,0.43905414412100485
527,Server_00,0.17001860740923336,0.40844724218331485
528,Server_00,0.07510247887458266,0.3120119000603205
529,Server_00,0.15164437437283657,0.3870195683093688
530,Server_00,0.16431986333378076,0.3981459846055524
531,Server_00,0.1945732884310839,0.4268356614958144
532,Server_00,0.10610048008832305,0.3367846008863442
533,Server_00,0.22601787388759412,0.4551094114323844
534,Server_00,0.1333605859952335,0.36084538394497145
535,Server_00,0.10731127901171926,0.33317535722168673
536,Server_00,0.2953513518332633,0.5195809078889254
537,Server_00,0.21025718905011842,0.43283859978071376
538,Server_00,0.14177381326907787,0.362693636241553
539,Server_00,0.1447434672524993,0.3639884422456226
540,Server_00,0.21264783946242313,0.4302048899209179
541,Server_00,0.29054045998825334,0.5063966944567891
542,Server_00,0.13322312569565573,0.34736583923254216
543,Server_00,0.19841942307463803,0.4108360986450642
544,Server_00,0.1819843236971299,0.3926626335457988
545,Server_00,0.2079938837397712,0.4169216907427767
546,Server_00,0.24074119410349315,0.44790655309929245
547,Server_00,0.19634326622991724,0.4017344253292528
548,Server_00,0.12826621751917444,0.33187161939380055
549,Server_00,0.073149877846723,0.27495816099679743
550,Server_00,0.250320576025705,0.45032057602570497
551,Server_00,0.22178803425527738,0.41996878497830564
552,Server_00,0.1282322845660849,0.324583019386428
553,Server_00,0.16330757421042952,0.3578177271842405
554,Server_00,0.2560568544880044,0.4487160615119769
555,Server_00,0.29149277443570376,0.4822908743836132
556,Server_00,0.24549866648156418,0.4344257023185497
557,Server_00,0.18694700178246101,0.37399322165692656
558,Server_00,0.18072516930260255,0.3658810276156172
559,Server_00,0.2474815294386045,0.43073768789068484
560,Server_00,0.24341112754959832,0.42475845616475855
561,Server_00,0.1850113627658295,0.36444094089278556
