timestamp,machine_id,cpu_util_actual,mem_util_actual,Arrival_Rate,CPU_Delayed,CPU_Slope,Queue_Length,Target_CPU_Future
37,Server_00,0.4826708226346535,0.5071026652709602,1.0,0.37713538787597944,0.025882405643744555,3,0.48644057582160966
38,Server_00,0.3416676729068566,0.36416455561643607,4.0,0.45678841699090894,-0.14100314972779687,4,0.42718097400498894
39,Server_00,0.36393857847285116,0.3845090003458951,2.0,0.4826708226346535,0.022270905565994537,3,0.41712638697353166
40,Server_00,0.37107594809749606,0.38972861948233606,2.0,0.3416676729068566,0.007137369624644896,3,0.4426420428841711
41,Server_00,0.324014908734413,0.3407587502823328,3.0,0.36393857847285116,-0.047061039363083035,3,0.4632996550849488
42,Server_00,0.3982048068689568,0.4130489485559423,3.0,0.37107594809749606,0.0741898981345438,4,0.2979948763142103
43,Server_00,0.3648566179291007,0.37781039805463523,4.0,0.324014908734413,-0.03334818893985614,4,0.49771137696453266
44,Server_00,0.3589019505821266,0.36997491474514116,2.0,0.3982048068689568,-0.005954667346974085,3,0.4218494944881923
45,Server_00,0.3529410165667326,0.36214291661882325,0.0,0.3648566179291007,-0.005960934015393993,2,0.35998282207732957
46,Server_00,0.38133894244398536,0.38867973542001305,4.0,0.3589019505821266,0.02839792587725276,5,0.46858639926503387
47,Server_00,0.386092103461547,0.3915819504877362,6.0,0.3529410165667326,0.004753161017561625,6,0.49394731229671823
48,Server_00,0.3605017383604528,0.36415100354010976,2.0,0.38133894244398536,-0.025590365101094192,3,0.35585993865368537
49,Server_00,0.40052637611358055,0.4023456253905524,2.0,0.386092103461547,0.040024637753127756,4,0.42459461708009966
50,Server_00,0.4009084942894513,0.4009084942894513,7.0,0.3605017383604528,0.00038211817587074925,6,0.3576619551718059
51,Server_00,0.38813209962467976,0.38632381647460556,1.0,0.40052637611358055,-0.01277639466477154,3,0.45080722125506284
52,Server_00,0.44442997386601635,0.44082457199139036,5.0,0.4009084942894513,0.05629787424133659,5,0.4858781397503352
53,Server_00,0.3479513737673846,0.3425602146680491,2.0,0.38813209962467976,-0.09647860009863174,3,0.511890622320438
54,Server_00,0.4552551155387308,0.44808975654293154,4.0,0.44442997386601635,0.10730374177134622,5,0.5151856045377227
55,Server_00,0.4120241330438475,0.4030963260408421,2.0,0.3479513737673846,-0.04323098249488333,4,0.45602602559240074
56,Server_00,0.39957882880440676,0.38890051895573796,6.0,0.4552551155387308,-0.012445304239440735,6,0.44776470411501973
57,Server_00,0.4808276808546692,0.4684110052842432,2.0,0.4120241330438475,0.08124885205026244,4,0.4703548028673978
58,Server_00,0.4129001212606183,0.398757407723732,1.0,0.39957882880440676,-0.06792755959405089,3,0.4264835817349362
59,Server_00,0.39219338299179385,0.3763371485232581,4.0,0.4808276808546692,-0.020706738268824465,5,0.5308043259812938
60,Server_00,0.47655059179174564,0.458993541333251,4.0,0.4129001212606183,0.08435720879995179,5,0.4798558087951016
61,Server_00,0.4035496651847074,0.38430469019158425,6.0,0.39219338299179385,-0.07300092660703822,6,0.5314943014693958
62,Server_00,0.4820436743983169,0.46112385142584195,5.0,0.47655059179174564,0.0784940092136095,5,0.4455328619228843
63,Server_00,0.415682223310371,0.39310081257977575,7.0,0.4035496651847074,-0.06636145108794589,6,0.3814434698556745
64,Server_00,0.5227749881216766,0.4985454320660146,4.0,0.4820436743983169,0.10709276481130553,6,0.4677731831268409
65,Server_00,0.41981842750710857,0.3939543492971411,5.0,0.415682223310371,-0.10295656061456798,5,0.36189137700931795
66,Server_00,0.3774982767342151,0.3500134787844772,1.0,0.5227749881216766,-0.04232015077289347,3,0.4546231026462369
67,Server_00,0.48644057582160966,0.45734903827681955,6.0,0.41981842750710857,0.10894229908739456,6,0.4383313534752639
68,Server_00,0.42718097400498894,0.39649685320696787,3.0,0.3774982767342151,-0.05925960181662071,4,0.45314119660630053
69,Server_00,0.41712638697353166,0.3848640139088013,3.0,0.48644057582160966,-0.010054587031457285,4,0.4136230126919203
70,Server_00,0.4426420428841711,0.4088159216123995,3.0,0.42718097400498894,0.025515655910639423,4,0.38711792829724406
71,Server_00,0.4632996550849488,0.4279244611484167,1.0,0.41712638697353166,0.02065761220077772,3,0.550012985072158
72,Server_00,0.2979948763142103,0.2610854551284726,2.0,0.4426420428841711,-0.16530477877073851,3,0.5002804817965719
73,Server_00,0.49771137696453266,0.45928274219045134,3.0,0.4632996550849488,0.19971650065032237,4,0.5321712199195185
74,Server_00,0.4218494944881923,0.38191682638551927,3.0,0.2979948763142103,-0.07586188247634035,4,0.4529633180167692
75,Server_00,0.35998282207732957,0.3185614658400201,6.0,0.49771137696453266,-0.061866672410862744,5,0.4872401582348028
76,Server_00,0.46858639926503387,0.42569186333847325,2.0,0.4218494944881923,0.1086035771877043,4,0.4952066875421348
77,Server_00,0.49394731229671823,0.4495952666770458,4.0,0.35998282207732957,0.025360913031684362,5,0.4605133895902824
78,Server_00,0.35585993865368537,0.3100662131694031,2.0,0.46858639926503387,-0.13808737364303286,3,0.5099622016397303
79,Server_00,0.42459461708009966,0.3773751996561528,5.0,0.49394731229671823,0.06873467842641429,5,0.4402517554590292
80,Server_00,0.3576619551718059,0.3090329900763271,2.0,0.35585993865368537,-0.06693266190829378,3,0.5263715963498653
81,Server_00,0.45080722125506284,0.400785007328971,5.0,0.42459461708009966,0.09314526608325696,5,0.5139152307129154
82,Server_00,0.4858781397503352,0.43447912861998395,1.0,0.3576619551718059,0.035070918495272385,3,0.5029497805286643
83,Server_00,0.511890622320438,0.4591314165935096,2.0,0.45080722125506284,0.026012482570102802,5,0.49445219259473755
84,Server_00,0.5151856045377227,0.4610829559825648,3.0,0.4858781397503352,0.0032949822172846366,5,0.5096352109702994
85,Server_00,0.45602602559240074,0.4005968333010066,1.0,0.511890622320438,-0.05915957894532192,3,0.5570033665935077
86,Server_00,0.44776470411501973,0.3910260126498518,2.0,0.5151856045377227,-0.008261321477381012,4,0.4687257335190498
87,Server_00,0.4703548028673978,0.41232380039225974,2.0,0.45602602559240074,0.02259009875237805,4,0.4689910965860359
88,Server_00,0.4264835817349362,0.36717759813009704,4.0,0.44776470411501973,-0.04387122113246156,5,0.4910241752454609
89,Server_00,0.5308043259812938,0.47024083094307095,2.0,0.4703548028673978,0.10432074424635757,5,0.46081890128182457
90,Server_00,0.4798558087951016,0.4180524099201121,5.0,0.4264835817349362,-0.0509485171861922,5,0.4886674457030916
91,Server_00,0.5314943014693958,0.46846874232368496,0.0,0.5308043259812938,0.05163849267429421,4,0.5116410698043218
92,Server_00,0.4455328619228843,0.3813030200961436,1.0,0.4798558087951016,-0.08596143954651148,3,0.48753887007358915
93,Server_00,0.3814434698556745,0.3160273550007622,1.0,0.5314943014693958,-0.06408939206720982,3,0.48575057361036644
94,Server_00,0.4677731831268409,0.401188934984821,4.0,0.4455328619228843,0.0863297132711664,5,0.39791514662720734
95,Server_00,0.36189137700931795,0.2941572634202332,2.0,0.3814434698556745,-0.10588180611752296,3,0.565956535233268
96,Server_00,0.4546231026462369,0.38575751754583393,2.0,0.4677731831268409,0.09273172563691895,4,0.48852172526126786
97,Server_00,0.4383313534752639,0.3683528148778912,2.0,0.36189137700931795,-0.01629174917097298,4,0.4696020571033669
98,Server_00,0.45314119660630053,0.38206834457419925,1.0,0.4546231026462369,0.014809843131036615,3,0.5250611816889085
99,Server_00,0.4136230126919203,0.3414746072911316,4.0,0.4383313534752639,-0.03951818391438022,5,0.48915720508452587
100,Server_00,0.38711792829724406,0.31391284754035637,3.0,0.45314119660630053,-0.026505084394676248,4,0.5196640523598534
101,Server_00,0.550012985072158,0.4757702228481202,4.0,0.4136230126919203,0.16289505677491395,6,0.4830458674374348
102,Server_00,0.5002804817965719,0.4250191457877992,2.0,0.38711792829724406,-0.04973250327558609,5,0.4869489410162803
103,Server_00,0.5321712199195185,0.4559105295065201,4.0,0.550012985072158,0.03189073812294663,6,0.49984234719497117
104,Server_00,0.4529633180167692,0.3757226021705263,7.0,0.5002804817965719,-0.07920790190274934,6,0.4803541742117128
105,Server_00,0.4872401582348028,0.4090388533971293,5.0,0.5321712199195185,0.03427684021803362,5,0.5817780092289928
106,Server_00,0.4952066875421348,0.41606433549425226,5.0,0.4529633180167692,0.007966529307331993,5,0.4695814127737858
107,Server_00,0.4605133895902824,0.3804496353098437,1.0,0.4872401582348028,-0.03469329795185244,3,0.5554041643343631
108,Server_00,0.5099622016397303,0.4289967911465264,4.0,0.4952066875421348,0.0494488120494479,6,0.5168101121216752
109,Server_00,0.4402517554590292,0.35840453364961555,1.0,0.4605133895902824,-0.06971044618070105,3,0.4030421405874541
110,Server_00,0.5263715963498653,0.4436625048213451,2.0,0.5099622016397303,0.08611984089083607,5,0.4660210559315765
111,Server_00,0.5139152307129154,0.43036430557611927,2.0,0.4402517554590292,-0.012456365636949851,5,0.5741806564973597
112,Server_00,0.5029497805286643,0.4185771502109643,2.0,0.5263715963498653,-0.010965450184251102,5,0.4773549884486749
113,Server_00,0.49445219259473755,0.4092780756327386,5.0,0.5139152307129154,-0.008497587933926798,5,0.5651142646459287
114,Server_00,0.5096352109702994,0.42367991379264913,2.0,0.5029497805286643,0.015183018375561852,5,0.4611125212413637
115,Server_00,0.5570033665935077,0.4702872812940674,3.0,0.49445219259473755,0.047368155623208286,5,0.5710029221243615
116,Server_00,0.4687257335190498,0.3812693356206715,3.0,0.5096352109702994,-0.0882776330744579,4,0.5079853068027336
117,Server_00,0.4689910965860359,0.3808149427951908,1.0,0.5570033665935077,0.0002653630669861018,3,0.45895648405304645
118,Server_00,0.4910241752454609,0.4021489011979647,3.0,0.4687257335190498,0.022033078659425,4,0.39859110672544307
119,Server_00,0.46081890128182457,0.37126521927990747,2.0,0.4689910965860359,-0.030205273963636314,4,0.41091873005102153
120,Server_00,0.4886674457030916,0.3984561424440609,4.0,0.4910241752454609,0.027848544421267052,5,0.497770215147978
121,Server_00,0.5116410698043218,0.4207930041010664,1.0,0.46081890128182457,0.02297362410123016,4,0.5119499574035283
122,Server_00,0.48753887007358915,0.3960749705671757,3.0,0.4886674457030916,-0.024102199730732632,4,0.45117172696840574
123,Server_00,0.48575057361036644,0.39369183647497785,6.0,0.5116410698043218,-0.001788296463222705,6,0.4844781067847713
124,Server_00,0.39791514662720734,0.30528263326767574,2.0,0.48753887007358915,-0.0878354269831591,4,0.5888945368244276
125,Server_00,0.565956535233268,0.47277136997545444,1.0,0.48575057361036644,0.16804138860606072,4,0.45611535017312266
126,Server_00,0.48852172526126786,0.3948050930355417,4.0,0.39791514662720734,-0.0774348099720002,5,0.4529437859032973
127,Server_00,0.4696020571033669,0.3753752011214397,2.0,0.565956535233268,-0.01891966815790097,4,0.5173468637181304
128,Server_00,0.5250611816889085,0.43034540111427644,2.0,0.48852172526126786,0.055459124585541586,5,0.49632957493794266
129,Server_00,0.48915720508452587,0.3939738526967764,3.0,0.4696020571033669,-0.035903976604382604,4,0.46089681426923573
130,Server_00,0.5196640523598534,0.42403453221309223,1.0,0.5250611816889085,0.030506847275327487,4,0.46379093774037206
131,Server_00,0.4830458674374348,0.38699163251309043,5.0,0.48915720508452587,-0.036618184922418584,5,0.49464230911861146
132,Server_00,0.4869489410162803,0.3904914908705426,2.0,0.5196640523598534,0.003903073578845506,4,0.5419023577430091
133,Server_00,0.49984234719497117,0.40300322560112284,3.0,0.4830458674374348,0.012893406178690892,4,0.49951154590395486
134,Server_00,0.4803541742117128,0.38315496679761185,3.0,0.4869489410162803,-0.01948817298325839,4,0.4936894965359997
135,Server_00,0.5817780092289928,0.48424034110996533,6.0,0.49984234719497117,0.10142383501728003,7,0.5022074403484077
136,Server_00,0.4695814127737858,0.3717269461811881,3.0,0.4803541742117128,-0.11219659645520702,4,0.4559108203872902
137,Server_00,0.5554041643343631,0.4572545962400744,3.0,0.5817780092289928,0.08582275156057734,5,0.4959130379591859
138,Server_00,0.5168101121216752,0.4183871718587796,1.0,0.4695814127737858,-0.03859405221268797,4,0.4662866988031899
139,Server_00,0.4030421405874541,0.3043675874673748,6.0,0.5554041643343631,-0.11376797153422108,6,0.5137236252197125
140,Server_00,0.4660210559315765,0.3671166768579219,4.0,0.5168101121216752,0.06297891534412242,5,0.5807065136959915
141,Server_00,0.5741806564973597,0.47506826357674375,7.0,0.4030421405874541,0.10815960056578322,7,0.49154618164145447
142,Server_00,0.4773549884486749,0.37805641659877404,2.0,0.4660210559315765,-0.09682566804868481,4,0.5069525679987843
143,Server_00,0.5651142646459287,0.4656513692010371,2.0,0.5741806564973597,0.08775927619725382,5,0.437352082263869
144,Server_00,0.4611125212413637,0.36150717555570944,5.0,0.4773549884486749,-0.10400174340456503,5,0.4673599601142914
145,Server_00,0.5710029221243615,0.4712770151734468,5.0,0.5651142646459287,0.10989040088299784,6,0.40201647681180464
146,Server_00,0.5079853068027336,0.408160740782962,2.0,0.4611125212413637,-0.06301761532162797,5,0.4647146466525979
147,Server_00,0.45895648405304645,0.3590551719799001,2.0,0.5710029221243615,-0.04902882274968712,4,0.5296168063043337
148,Server_00,0.39859110672544307,0.298634970030474,4.0,0.5079853068027336,-0.06036537732760339,5,0.49073549120732
149,Server_00,0.41091873005102153,0.3109296961779191,5.0,0.45895648405304645,0.012327623325578463,5,0.4807730574379215
150,Server_00,0.497770215147978,0.397770215147978,3.0,0.39859110672544307,0.08685148509695645,4,0.4625066658210831
151,Server_00,0.5119499574035283,0.41196092353042596,3.0,0.41091873005102153,0.014179742255550354,5,0.5463350016159891
152,Server_00,0.45117172696840574,0.3512155902734367,1.0,0.497770215147978,-0.06077823043512259,3,0.3819826688211838
153,Server_00,0.4844781067847713,0.38457679471162504,1.0,0.5119499574035283,0.03330637981636558,3,0.5819048946838334
154,Server_00,0.5888945368244276,0.489069970804656,3.0,0.45117172696840574,0.10441643003965628,5,0.4993524412847559
155,Server_00,0.45611535017312266,0.3563894432222079,3.0,0.4844781067847713,-0.13277918665130495,4,0.5216041166453291
156,Server_00,0.4529437859032973,0.35333844021764305,2.0,0.5888945368244276,-0.0031715642698253443,4,0.6171229235880507
157,Server_00,0.5173468637181304,0.41788396827323887,0.0,0.45611535017312266,0.06440307781483312,4,0.5496684337127289
158,Server_00,0.49632957493794266,0.3970310030880418,0.0,0.4529437859032973,-0.02101728878018777,3,0.5148939378708469
159,Server_00,0.46089681426923573,0.36178442134861977,1.0,0.5173468637181304,-0.03543276066870693,3,0.5164549241553206
160,Server_00,0.46379093774037206,0.3648865586667174,4.0,0.49632957493794266,0.002894123471136323,5,0.4537174660191215
161,Server_00,0.49464230911861146,0.3959677559985322,2.0,0.46089681426923573,0.0308513713782394,4,0.5307054614523117
162,Server_00,0.5419023577430091,0.4434794174801135,1.0,0.46379093774037206,0.047260048624397644,4,0.43169265725031386
163,Server_00,0.49951154590395486,0.40136197780966615,5.0,0.49464230911861146,-0.04239081183905424,5,0.3731289003681467
164,Server_00,0.4936894965359997,0.39583502994340203,6.0,0.5419023577430091,-0.005822049367955162,6,0.4464106110471774
165,Server_00,0.5022074403484077,0.4046697722293802,0.0,0.49951154590395486,0.008517943812408002,4,0.5019232513500852
166,Server_00,0.4559108203872902,0.35871161297318926,1.0,0.4936894965359997,-0.0462966199611175,3,0.5143803462762677
167,Server_00,0.4959130379591859,0.3990739163653375,1.0,0.5022074403484077,0.040002217571895704,3,0.436094362506836
168,Server_00,0.4662866988031899,0.3698292486574522,0.0,0.4559108203872902,-0.029626339155995995,3,0.4416219596812171
169,Server_00,0.5137236252197125,0.4176693902953682,3.0,0.4959130379591859,0.047436926416522585,5,0.5274361775639878
170,Server_00,0.5807065136959915,0.4850769935492304,4.0,0.4662866988031899,0.06698288847627898,6,0.48684201802960797
171,Server_00,0.49154618164145447,0.39636282925370503,7.0,0.5137236252197125,-0.089160332054537,6,0.4179159581752142
172,Server_00,0.5069525679987843,0.41223678742415226,4.0,0.5807065136959915,0.015406386357329827,6,0.4386209220642461
173,Server_00,0.437352082263869,0.3431252262819418,3.0,0.49154618164145447,-0.06960048573491529,4,0.482793432059562
174,Server_00,0.4673599601142914,0.37364332788856514,4.0,0.5069525679987843,0.03000787785042236,5,0.40721539852104255
175,Server_00,0.40201647681180464,0.308831311553991,1.0,0.437352082263869,-0.06534348330248674,3,0.4849288033541602
176,Server_00,0.4647146466525979,0.3720821332930663,4.0,0.4673599601142914,0.06269816984079324,5,0.5551797553340202
177,Server_00,0.5296168063043337,0.4375580691689451,2.0,0.40201647681180464,0.06490215965173585,5,0.6404864206671268
178,Server_00,0.49073549120732,0.3992715917009066,5.0,0.4647146466525979,-0.0388813150970137,5,0.463187923998811
179,Server_00,0.4807730574379215,0.3899249917346661,6.0,0.5296168063043337,-0.009962433769398538,6,0.4472244576618446
180,Server_00,0.4625066658210831,0.37229536256205237,2.0,0.49073549120732,-0.018266391616838407,4,0.4627648553771703
181,Server_00,0.5463350016159891,0.4567813196140721,4.0,0.4807730574379215,0.08382833579490606,6,0.46336557807039214
182,Server_00,0.3819826688211838,0.29310739477368764,4.0,0.4625066658210831,-0.16435233279480532,5,0.5946245035507691
183,Server_00,0.5819048946838334,0.49372874089298835,3.0,0.5463350016159891,0.19992222586264963,5,0.4566112592296305
184,Server_00,0.4993524412847559,0.41189604338637764,7.0,0.3819826688211838,-0.08255245339907752,6,0.5555365856405261
185,Server_00,0.5216041166453291,0.4348880313458888,4.0,0.5819048946838334,0.02225167536057321,6,0.4268118653001831
186,Server_00,0.6171229235880507,0.5311676264104004,0.0,0.4993524412847559,0.09551880694272152,4,0.5205841035117718
187,Server_00,0.5496684337127289,0.46449431675072994,1.0,0.5216041166453291,-0.06745448987532177,4,0.449743129404656
188,Server_00,0.5148939378708469,0.4305213075531468,5.0,0.6171229235880507,-0.03477449584188197,6,0.4684128236591764
189,Server_00,0.5164549241553206,0.4329039990185244,1.0,0.5496684337127289,0.0015609862844736533,4,0.4587123308507004
190,Server_00,0.4537174660191215,0.37100837449060137,3.0,0.5148939378708469,-0.06273745813619908,4,0.4822341405970275
191,Server_00,0.5307054614523117,0.44885823964289795,4.0,0.5164549241553206,0.07698799543319018,6,0.4508800270261219
192,Server_00,0.43169265725031386,0.35072724675711,2.0,0.4537174660191215,-0.09901280420199782,4,0.47141840870466584
193,Server_00,0.3731289003681467,0.29306514608770806,2.0,0.5307054614523117,-0.05856375688216714,3,0.44195910837101265
194,Server_00,0.4464106110471774,0.3672682589992948,3.0,0.43169265725031386,0.07328171067903066,4,0.47733600285611405
195,Server_00,0.5019232513500852,0.4237219465124117,2.0,0.3731289003681467,0.05551264030290781,5,0.43303214287329433
196,Server_00,0.5143803462762677,0.43713963043002474,0.0,0.4464106110471774,0.012457094926182521,4,0.47764330375402153
197,Server_00,0.436094362506836,0.35983367209383754,0.0,0.5019232513500852,-0.07828598376943174,3,0.4805815824521451
198,Server_00,0.4416219596812171,0.36636062367244443,2.0,0.5143803462762677,0.005527597174381116,4,0.48860068942023643
199,Server_00,0.5274361775639878,0.4531934153399499,1.0,0.436094362506836,0.08581421788277066,4,0.3965535876411933
200,Server_00,0.48684201802960797,0.4136369372727203,1.0,0.4416219596812171,-0.04059415953437978,3,0.4176250094518397
201,Server_00,0.4179159581752142,0.3457675527744255,2.0,0.5274361775639878,-0.06892605985439376,4,0.5008979405175609
202,Server_00,0.4386209220642461,0.36754807003214474,2.0,0.48684201802960797,0.02070496388903187,4,0.3646978176844517
203,Server_00,0.482793432059562,0.41281489346218925,5.0,0.4179159581752142,0.04417250999531591,5,0.48244116154581473
204,Server_00,0.40721539852104255,0.3383498134206395,4.0,0.4386209220642461,-0.07557803353851944,5,0.4705178593898415
205,Server_00,0.4849288033541602,0.4171946897650754,5.0,0.482793432059562,0.07771340483311767,5,0.3970048244809169
206,Server_00,0.5551797553340202,0.4885955071920003,2.0,0.40721539852104255,0.07025095197985998,5,0.361402396488393
207,Server_00,0.6404864206671268,0.5750703058122144,2.0,0.4849288033541602,0.0853066653331066,6,0.46356270074881073
208,Server_00,0.463187923998811,0.3989580821720702,4.0,0.5551797553340202,-0.17729849666831582,5,0.4460724688999367
209,Server_00,0.4472244576618446,0.38419889851613376,4.0,0.6404864206671268,-0.01596346633696638,5,0.42352768260952817
210,Server_00,0.4627648553771703,0.40096145650218085,3.0,0.463187923998811,0.015540397715325727,4,0.48720187667546955
211,Server_00,0.46336557807039214,0.40280208303216924,3.0,0.4472244576618446,0.0006007226932218113,4,0.42115696562870986
212,Server_00,0.5946245035507691,0.5353185199459299,2.0,0.4627648553771703,0.131258925480377,5,0.3891504830106042
213,Server_00,0.4566112592296305,0.3985802567544924,3.0,0.46336557807039214,-0.13801324432113865,4,0.441711038102528
214,Server_00,0.5555365856405261,0.49879789417535814,1.0,0.5946245035507691,0.09892532641089563,4,0.4207519006647636
215,Server_00,0.4268118653001831,0.3713826730087889,7.0,0.4566112592296305,-0.128724720340343,6,0.39925979709612214
216,Server_00,0.5205841035117718,0.466481454956614,4.0,0.5555365856405261,0.09377223821158864,6,0.4106616096305815
217,Server_00,0.449743129404656,0.39698392367772756,1.0,0.4268118653001831,-0.07084097410711576,3,0.3686972907214388
218,Server_00,0.4684128236591764,0.41701381252882513,0.0,0.5205841035117718,0.01866969425452042,3,0.4413806640486937
219,Server_00,0.4587123308507004,0.40869011692460855,2.0,0.449743129404656,-0.009700492808476013,4,0.42244258878352814
220,Server_00,0.4822341405970275,0.4336051755015487,2.0,0.4684128236591764,0.023521809746327116,4,0.3850587387291934
221,Server_00,0.4508800270261219,0.40366060960217504,6.0,0.4587123308507004,-0.03135411357090562,6,0.3415603565915391
222,Server_00,0.47141840870466584,0.42562468322038355,1.0,0.4822341405970275,0.020538381678543938,3,0.43624460632993217
223,Server_00,0.44195910837101265,0.3976070627513402,2.0,0.4508800270261219,-0.029459300333653182,4,0.38884376952467803
224,Server_00,0.47733600285611405,0.43444146692955343,2.0,0.47141840870466584,0.035376894485101396,4,0.4033900149974155
225,Server_00,0.43303214287329433,0.39161078663598486,3.0,0.44195910837101265,-0.044303859982819715,4,0.32134866198243606
226,Server_00,0.47764330375402153,0.43771063565134843,1.0,0.47733600285611405,0.044611160880727196,3,0.3314211483156917
227,Server_00,0.4805815824521451,0.4421529476780638,1.0,0.43303214287329433,0.0029382786981235753,3,0.4297134477447664
228,Server_00,0.48860068942023643,0.45169126823449873,1.0,0.47764330375402153,0.008019106968091327,3,0.37658394735034467
229,Server_00,0.3965535876411933,0.3611783937046611,0.0,0.4805815824521451,-0.09204710177904313,3,0.45593701199949266
230,Server_00,0.4176250094518397,0.3837988881800682,1.0,0.48860068942023643,0.021071421810646418,3,0.3471761247675297
231,Server_00,0.5008979405175609,0.46863556745283047,4.0,0.3965535876411933,0.08327293106572115,6,0.3946178671243417
232,Server_00,0.3646978176844517,0.3340136968864306,2.0,0.4176250094518397,-0.13620012283310917,3,0.35565465459355927
233,Server_00,0.48244116154581473,0.45334962400102463,3.0,0.5008979405175609,0.11774334386136304,4,0.4476578649923199
234,Server_00,0.4705178593898415,0.44303306144010357,3.0,0.3646978176844517,-0.011923302155973259,4,0.30869127850746475
235,Server_00,0.3970048244809169,0.37114074627094945,4.0,0.48244116154581473,-0.07351303490892458,5,0.3688998922113963
236,Server_00,0.361402396488393,0.33717284043273094,5.0,0.4705178593898415,-0.03560242799252389,4,0.3279106015725775
237,Server_00,0.46356270074881073,0.4409812900182154,5.0,0.3970048244809169,0.10216030426041772,5,0.35169993831586555
238,Server_00,0.4460724688999367,0.4251526459274617,2.0,0.361402396488393,-0.01749023184887405,4,0.4069256973723562
